Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,power_count_neg,power_count_pos,power_current,power_current_neg,power_current_pos,power_level_state,power_voltage,power_wattage,power_wattage_neg,power_wattage_pos,iad_millimeter,shader_hitches,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_microseconds,icfl_mean_microseconds,icfl_stdev_microseconds,slice_headroom_mean_microseconds,slice_headroom_stdev_microseconds,slice_gpu_start_delay_min_microseconds,slice_gpu_start_delay_max_microseconds,screen_tear_count,early_frame_count,stale_frame_count,direct_render_frame_count,total_layer_count,merged_layer_count,maximum_rotational_speed_degrees_per_second,eye_texture_scale_factor,foveation_mode,foveation_level,dynamic_foveation_enabled,eye_tracked_foveation_latency_milliseconds,symmetric_fov,eye_buffer_width,eye_buffer_height,swap_chain_width,swap_chain_height,front_buffer_width,front_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,local_dimming_enabled,cabc_enabled,temporal_dimming_enabled,temporal_dimming_gain,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,extrapolation_factor_mean,extrapolation_factor_rms,data_extrapolation_factor_mean,data_extrapolation_factor_rms,app_vss_MB,app_rss_MB,app_uss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_gpu_physical_MB,app_gpu_virtual_MB,app_gpu_allocated_percentage,stale_frames_consecutive,max_repeated_frames,skipped_frames,face_tracking_overall_latency_milliseconds,face_tracking_processing_latency_milliseconds,face_tracking_frame_to_frame_latency_milliseconds,face_tracking_frames_dropped,face_tracking_frames_per_second,eye_tracking_overall_latency_milliseconds,eye_tracking_processing_latency_milliseconds,eye_tracking_frame_to_frame_latency_milliseconds,eye_tracking_frames_dropped,eye_tracking_frames_per_second,hand_tracking_overall_latency_milliseconds,hand_tracking_processing_latency_milliseconds,hand_tracking_frame_to_frame_latency_milliseconds,hand_tracking_frames_dropped,hand_tracking_frames_per_second,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height,app_frame_throttle,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
163014,2677,985,89,44,9999,0,0,483,0,0,0,4215,2035,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,44565,15163,352,1219,368,67,1201,0,3,9,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7916,931,0,0,0,0,100,33,51,53,53,32,32,33,0,0,65,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
164014,2677,985,89,44,9999,0,0,385,0,0,0,4215,1622,0,0,63,2,2,2,1382,545,2000,1,0,4,73,72,42372,15194,293,1559,394,68,1594,0,0,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8021,969,0,0,0,0,100,34,49,44,48,34,33,29,0,0,65,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
165014,2677,985,89,44,9999,0,0,409,0,0,0,4209,1721,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,41134,15137,330,1349,317,67,1498,1,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7841,969,0,0,0,0,100,30,45,47,46,29,29,30,0,0,66,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
166014,2677,985,88,44,9999,0,0,763,0,0,0,4209,3211,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,47715,15096,325,1406,355,67,1330,0,25,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7559,964,0,0,0,0,100,31,50,47,47,31,30,26,0,0,65,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
167014,2677,985,88,44,9999,0,0,585,0,0,0,4209,2462,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,42785,15351,315,1732,526,67,2021,1,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9699,959,0,0,0,0,100,30,46,44,44,29,30,28,0,0,69,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
168014,2677,985,88,44,9999,0,0,711,0,0,0,4209,2992,0,0,63,2,2,3,1382,545,2000,1,0,4,71,72,48409,15246,286,1432,469,68,1345,0,20,9,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9270,911,0,0,0,0,100,35,44,48,45,32,35,32,0,0,73,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
169014,2677,985,88,44,9999,0,0,666,0,0,0,4197,2795,0,0,63,2,2,4,1382,545,2000,1,0,4,71,72,48776,15125,281,1213,316,74,1499,0,3,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7630,874,0,0,0,0,100,30,45,44,47,30,29,28,0,0,67,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
170014,2677,985,88,44,9999,0,0,312,0,0,0,4197,1309,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,40589,15242,345,1598,364,67,1276,0,20,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7563,906,0,0,0,0,100,31,47,51,46,31,30,31,0,0,64,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
171014,2677,985,88,44,9999,0,0,476,0,0,0,4207,2002,0,0,63,2,2,2,1382,456,2000,1,0,4,73,72,42461,15239,380,1417,343,67,1542,1,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7577,954,0,0,0,0,100,31,47,43,43,31,27,28,0,0,62,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
172014,2677,985,88,44,9999,0,0,290,0,0,0,4207,1220,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,42702,15323,325,1514,384,69,1380,0,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7395,913,0,0,0,0,100,31,43,50,47,31,31,29,0,0,65,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
173014,2677,985,88,44,9999,0,0,499,0,0,0,4207,2099,0,0,63,2,2,2,1382,456,2000,1,0,4,72,72,43188,15318,341,1574,349,58,1659,1,2,8,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7783,954,0,0,0,0,100,30,46,50,47,30,26,30,0,0,63,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
174015,2677,985,88,44,9999,0,0,466,0,0,0,4207,1960,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,46830,15037,306,1443,371,68,911,0,0,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,11161,909,0,0,0,0,100,32,52,44,48,32,30,27,0,0,72,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
175015,2677,985,88,44,9999,0,0,485,0,0,0,4207,2040,0,0,63,2,2,4,1382,456,2000,1,0,4,71,72,44579,15236,351,1150,382,67,1466,1,21,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8580,875,0,0,0,0,100,29,50,49,46,29,28,28,0,0,71,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
176016,2677,985,88,44,9999,0,0,525,0,0,0,4207,2208,0,0,63,2,2,4,1382,456,2000,1,0,4,72,72,45342,15423,317,1324,473,156,1894,0,1,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9136,857,0,0,0,0,100,30,47,44,46,30,28,28,0,0,73,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
177015,2677,985,88,44,9999,0,0,473,0,0,0,4207,1989,0,0,63,2,2,4,1382,456,2000,1,0,4,72,72,44345,15410,273,1309,602,164,1060,0,0,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9304,863,0,0,0,0,100,30,43,50,44,27,30,27,0,0,74,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
178015,2677,985,88,44,9999,0,0,540,0,0,0,4207,2271,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,45223,15182,299,1180,359,71,1436,0,0,8,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8350,920,0,0,0,0,100,27,46,44,45,27,27,26,0,0,72,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
179040,2863,982,88,44,9999,0,0,397,0,0,0,4198,1666,0,0,63,2,2,2,1382,456,2000,1,0,4,72,72,43271,15121,334,1262,336,84,1645,1,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7759,940,0,0,0,0,100,37,47,48,47,37,36,32,0,0,66,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
180015,2863,982,88,44,9999,0,0,663,0,0,0,4198,2783,0,0,63,2,3,2,1382,456,2000,1,0,4,72,72,40326,15130,269,1458,323,67,1168,0,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9028,948,0,0,0,0,100,54,58,61,62,54,49,49,0,0,63,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
181015,2863,982,88,44,9999,0,0,743,0,0,0,4198,3119,0,0,63,2,2,2,1382,456,2000,1,0,4,72,72,43926,15298,554,1577,595,67,2546,2,1,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8117,959,0,0,0,0,100,31,47,49,48,31,28,31,0,0,66,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
182015,2863,982,88,44,9999,0,0,533,0,0,0,4198,2237,0,0,63,2,2,2,1382,456,2000,1,0,4,72,72,43226,15807,408,2209,397,66,910,0,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8770,952,0,0,0,0,100,31,43,50,46,30,31,30,0,0,68,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
183016,2863,982,88,44,9999,0,0,465,0,0,0,4198,1952,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,49176,15320,354,1472,436,68,1357,0,21,9,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8814,912,0,0,0,0,100,29,43,48,47,28,27,29,0,0,73,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
184016,2863,982,88,44,9999,0,0,528,0,0,0,4198,2216,0,0,63,2,2,4,1382,456,2000,1,0,4,71,72,49702,15328,357,1245,378,68,1410,0,1,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8481,855,0,0,0,0,100,30,39,45,41,29,28,30,0,0,73,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
185015,2863,982,88,44,9999,0,0,554,0,0,0,4198,2325,0,0,63,2,2,4,1382,456,2000,1,0,4,72,72,43033,15238,319,1335,377,66,1291,0,24,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,11742,896,0,0,0,0,100,30,44,41,41,30,30,30,0,0,75,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
186015,2863,982,88,44,9999,0,0,441,0,0,0,4198,1851,0,0,63,2,2,4,1382,456,2000,1,0,4,71,72,49449,15179,335,1282,360,67,1365,0,23,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7400,870,0,0,0,0,100,31,45,44,46,30,30,31,0,0,71,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
187016,2863,982,88,44,9999,0,0,579,0,0,0,4198,2430,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,41059,15138,333,1328,369,67,1035,0,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6825,913,0,0,0,0,100,31,44,45,41,31,31,31,0,0,63,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
188016,2863,982,88,44,9999,0,0,474,0,0,0,4198,1989,0,0,63,2,2,2,1382,456,2000,1,0,4,73,72,41659,14910,294,1237,356,67,1612,1,0,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7344,953,0,0,0,0,100,34,45,47,44,34,30,31,0,0,63,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
189016,2863,982,88,43,9999,0,0,570,0,0,0,4209,2399,0,0,63,2,2,2,1382,456,2000,1,0,4,72,72,43645,14891,294,1415,444,67,989,0,2,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7441,944,0,0,0,0,100,33,44,45,46,32,33,33,0,0,66,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
190016,2863,982,88,43,9999,0,0,550,0,0,0,4209,2314,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,43575,15664,436,1629,495,72,1957,1,1,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10944,942,0,0,0,0,100,33,45,48,47,33,32,29,0,0,73,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
191016,2863,982,88,43,9999,0,0,492,0,0,0,4209,2070,0,0,63,2,2,4,1382,545,2000,1,0,4,71,72,50096,15542,691,1570,405,67,1699,0,23,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8940,852,0,0,0,0,100,31,43,45,44,30,31,28,0,0,73,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
192016,2863,982,88,43,9999,0,0,626,0,0,0,4209,2634,0,0,63,2,2,4,1382,545,2000,1,0,4,72,72,43541,15452,335,1469,356,154,1072,0,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7913,831,0,0,0,0,100,37,47,44,46,33,35,37,0,0,72,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
193016,2863,982,88,43,9999,0,0,698,0,0,0,4209,2937,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,47043,15149,335,1316,331,67,1199,0,20,8,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7762,906,0,0,0,0,100,33,46,48,46,33,30,31,0,0,68,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
194016,2863,982,88,43,9999,0,0,548,0,0,0,4209,2306,0,0,63,2,2,4,1382,545,2000,1,0,4,72,72,48118,15062,357,1212,341,72,1297,0,2,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6569,856,0,0,0,0,100,35,47,47,47,35,35,28,0,0,65,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
195016,2863,982,88,43,9999,0,0,429,0,0,0,4209,1805,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,40060,15154,324,1485,282,66,1113,0,22,1,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7639,910,0,0,0,0,100,34,49,48,48,34,34,31,0,0,61,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
196016,2863,982,88,43,9999,0,0,320,0,0,0,4209,1346,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,42772,14850,324,1157,334,67,1441,1,2,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7716,957,0,0,0,0,100,32,45,47,43,31,32,29,0,0,61,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
197016,2863,982,88,43,9999,0,0,241,0,0,0,4209,1014,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,41308,15001,284,1387,255,67,926,0,0,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7529,941,0,0,0,0,100,34,47,45,44,34,31,32,0,0,63,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
198016,2863,982,88,43,9999,0,0,357,0,0,0,4209,1502,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,43444,14946,337,1194,324,68,1331,0,1,8,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6465,937,0,0,0,0,100,36,48,48,47,36,34,36,0,0,61,0,0,0,0,0,0,13641,1146,963,0,888,75,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
199044,2855,980,88,43,9999,0,0,480,0,0,0,4192,2012,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,43208,15125,366,1401,271,68,834,0,1,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8701,943,0,0,0,0,100,32,45,43,47,32,30,30,0,0,65,0,0,0,0,0,0,13641,1143,960,0,888,72,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
200017,2855,980,88,43,9999,0,0,829,0,0,0,4192,3475,0,0,63,2,2,4,1382,545,2000,1,0,4,72,72,44591,15997,616,1795,689,163,2510,3,1,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8621,864,0,0,0,0,100,36,52,46,45,36,35,35,0,0,71,0,0,0,0,0,0,13641,1143,960,0,888,72,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
201016,2855,980,88,43,9999,0,0,583,0,0,0,4192,2443,0,0,63,2,2,3,1382,545,2000,1,0,4,71,72,48597,15680,376,1816,370,68,1526,0,20,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,11189,890,0,0,0,0,100,34,50,54,53,34,34,34,0,0,71,0,0,0,0,0,0,13641,1143,960,0,888,72,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
202017,2855,980,88,43,9999,0,0,349,0,0,0,4192,1463,0,0,63,2,2,4,1382,545,2000,1,0,4,71,72,45904,15519,276,1314,441,67,1729,0,1,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7982,866,0,0,0,0,100,32,48,49,46,31,32,32,0,0,76,0,0,0,0,0,0,13641,1143,960,0,888,72,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
203017,2855,980,88,43,9999,0,0,477,0,0,0,4192,1999,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,49459,15461,261,1526,425,67,1662,0,44,7,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6355,852,0,0,0,0,100,33,51,47,52,32,33,32,0,0,63,0,0,0,0,0,0,13641,1143,960,0,888,72,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
204017,2855,980,88,43,9999,0,0,774,0,0,0,4192,3244,0,0,63,2,2,3,1382,545,2000,1,0,4,73,72,42130,15122,341,1437,342,67,799,0,0,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7573,910,0,0,0,0,100,39,49,45,48,39,36,33,0,0,64,0,0,0,0,0,0,13641,1143,960,0,888,72,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
205017,2855,980,88,43,9999,0,0,578,0,0,0,4192,2422,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,42196,15285,353,1197,594,74,1791,1,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8081,957,0,0,0,0,100,35,48,48,50,31,35,32,0,0,67,0,0,0,0,0,0,13641,1143,960,0,888,72,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
206017,2855,980,88,43,9999,0,0,503,0,0,0,4192,2108,0,0,63,2,2,3,1382,545,2000,1,0,4,71,72,49073,15308,323,1312,538,67,1740,0,16,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10557,939,0,0,0,0,100,35,46,49,49,35,34,34,0,0,71,0,0,0,0,0,0,13641,1143,960,0,888,72,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
