Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,power_count_neg,power_count_pos,power_current,power_current_neg,power_current_pos,power_level_state,power_voltage,power_wattage,power_wattage_neg,power_wattage_pos,iad_millimeter,shader_hitches,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_microseconds,icfl_mean_microseconds,icfl_stdev_microseconds,slice_headroom_mean_microseconds,slice_headroom_stdev_microseconds,slice_gpu_start_delay_min_microseconds,slice_gpu_start_delay_max_microseconds,screen_tear_count,early_frame_count,stale_frame_count,direct_render_frame_count,total_layer_count,merged_layer_count,maximum_rotational_speed_degrees_per_second,eye_texture_scale_factor,foveation_mode,foveation_level,dynamic_foveation_enabled,eye_tracked_foveation_latency_milliseconds,symmetric_fov,eye_buffer_width,eye_buffer_height,swap_chain_width,swap_chain_height,front_buffer_width,front_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,local_dimming_enabled,cabc_enabled,temporal_dimming_enabled,temporal_dimming_gain,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,extrapolation_factor_mean,extrapolation_factor_rms,data_extrapolation_factor_mean,data_extrapolation_factor_rms,app_vss_MB,app_rss_MB,app_uss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_gpu_physical_MB,app_gpu_virtual_MB,app_gpu_allocated_percentage,stale_frames_consecutive,max_repeated_frames,skipped_frames,face_tracking_overall_latency_milliseconds,face_tracking_processing_latency_milliseconds,face_tracking_frame_to_frame_latency_milliseconds,face_tracking_frames_dropped,face_tracking_frames_per_second,eye_tracking_overall_latency_milliseconds,eye_tracking_processing_latency_milliseconds,eye_tracking_frame_to_frame_latency_milliseconds,eye_tracking_frames_dropped,eye_tracking_frames_per_second,hand_tracking_overall_latency_milliseconds,hand_tracking_processing_latency_milliseconds,hand_tracking_frame_to_frame_latency_milliseconds,hand_tracking_frames_dropped,hand_tracking_frames_per_second,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height,app_frame_throttle,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
31002,3533,503,97,39,9999,0,0,453,0,0,0,4293,1944,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,36883,15186,337,831,139,65,466,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3271,2079,0,0,0,0,100,40,48,50,56,40,37,37,0,0,40,0,0,0,0,0,0,12651,684,487,0,408,78,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
32002,3533,503,97,39,9999,0,0,637,0,0,0,4293,2734,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,36891,15119,320,742,113,66,342,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3326,2068,0,0,0,0,100,33,47,51,55,33,32,33,0,0,39,0,0,0,0,0,0,12651,684,487,0,408,78,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
33002,3533,503,97,39,9999,0,0,694,0,0,0,4293,2979,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,36710,15251,307,795,159,65,396,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3195,2071,0,0,0,0,100,47,55,51,59,47,35,35,0,0,39,0,0,0,0,0,0,12651,684,487,0,408,78,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
34002,3533,503,97,39,9999,0,0,607,0,0,0,4293,2605,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,37021,15309,298,855,260,66,685,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3141,2059,0,0,0,0,100,39,53,52,58,39,34,36,0,0,39,0,0,0,0,0,0,12651,684,487,0,408,78,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
35002,3533,503,97,39,9999,0,0,730,0,0,0,4293,3133,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,37034,15123,307,779,198,66,602,1,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3103,2066,0,0,0,0,100,40,55,56,60,40,38,40,0,0,39,0,0,0,0,0,0,12651,684,487,0,408,78,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
36002,3533,503,97,39,9999,0,0,610,0,0,0,4293,2618,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,36810,15050,334,797,166,66,422,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3206,2072,0,0,0,0,100,47,53,53,57,47,37,37,0,0,39,0,0,0,0,0,0,12651,684,487,0,408,78,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
37002,3533,503,97,39,9999,0,0,785,0,0,0,4293,3370,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,36720,15075,350,783,118,66,418,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3208,2070,0,0,0,0,100,40,50,50,55,40,39,37,0,0,39,0,0,0,0,0,0,12651,684,487,0,408,78,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38002,3533,503,97,39,9999,0,0,806,0,0,0,4283,3452,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,36690,15003,318,776,217,66,635,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3138,2069,0,0,0,0,100,33,51,51,53,33,33,31,0,0,39,0,0,0,0,0,0,12651,684,487,0,408,78,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
39024,3491,502,97,39,9999,0,0,789,0,0,0,4283,3379,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,36422,14963,308,683,161,66,404,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3090,2067,0,0,0,0,100,45,50,51,57,45,35,31,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40002,3491,502,97,39,9999,0,0,871,0,0,0,4283,3730,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,36503,15070,442,759,219,65,635,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3200,2076,0,0,0,0,100,39,48,51,54,39,39,38,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
41002,3491,502,97,39,9999,0,0,871,0,0,0,4283,3730,0,0,63,0,2,2,2361,456,2000,1,0,4,72,72,36560,14976,320,714,179,65,458,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3174,2074,0,0,0,0,100,35,50,50,54,33,35,34,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
42003,3491,502,97,39,9999,0,0,522,0,0,0,4283,2235,0,0,63,0,2,2,2361,456,2000,1,0,4,73,72,36530,15049,362,710,149,66,306,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3215,2064,0,0,0,0,100,43,53,53,58,43,37,36,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
43003,3491,502,97,39,9999,0,0,738,0,0,0,4283,3160,0,0,63,0,2,2,2361,456,2000,1,0,4,72,72,36697,15180,343,829,245,67,249,1,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3271,2070,0,0,0,0,100,43,51,55,60,42,43,39,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
44003,3491,502,97,39,9999,0,0,639,0,0,0,4283,2736,0,0,63,0,2,2,2361,456,2000,1,0,4,73,72,37174,15460,284,1001,339,67,558,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3220,2063,0,0,0,0,100,38,52,50,57,37,38,34,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
45003,3491,502,97,39,9999,0,0,542,0,0,0,4283,2321,0,0,63,0,2,2,2361,456,2000,1,0,4,72,72,37077,15235,292,818,196,66,483,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3072,2076,0,0,0,0,100,56,61,62,68,56,52,51,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
46003,3491,502,97,39,9999,0,0,876,0,0,0,4283,3751,0,0,63,0,2,2,2361,456,2000,1,0,4,72,72,36948,15258,272,879,190,67,517,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3253,2069,0,0,0,0,100,48,53,53,58,48,46,42,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
47003,3491,502,97,39,9999,0,0,744,0,0,0,4283,3186,0,0,63,0,2,2,2361,456,2000,1,0,4,73,72,36916,15343,301,898,229,67,642,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3128,2068,0,0,0,0,100,37,50,50,57,37,37,36,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
48003,3491,502,97,39,9999,0,0,669,0,0,0,4287,2868,0,0,63,0,2,2,2361,456,2000,1,0,4,73,72,37006,15363,296,951,230,67,663,1,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3110,2070,0,0,0,0,100,51,56,57,63,51,40,39,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
49003,3491,502,97,39,9999,0,0,703,0,0,0,4287,3013,0,0,63,0,2,2,2361,456,2000,1,0,4,72,72,37105,15285,332,979,145,67,652,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3124,2053,0,0,0,0,100,40,51,51,57,39,40,38,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
50003,3491,502,97,39,9999,0,0,654,0,0,0,4287,2803,0,0,63,0,2,2,2361,456,2000,1,0,4,73,72,36740,15153,286,883,162,66,284,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3098,2072,0,0,0,0,100,36,50,53,58,33,36,35,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
51003,3491,502,97,39,9999,0,0,775,0,0,0,4287,3322,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,36667,15096,378,767,228,67,294,1,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3140,2079,0,0,0,0,100,51,56,56,65,51,45,43,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
52003,3491,502,97,39,9999,0,0,1043,0,0,0,4287,4471,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,36938,15376,306,1033,170,66,555,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3184,2061,0,0,0,0,100,38,52,51,59,38,38,38,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
53003,3491,502,97,39,9999,0,0,851,0,0,0,4287,3648,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,37060,15225,331,847,116,67,361,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3111,2062,0,0,0,0,100,36,49,51,56,35,36,33,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
54003,3491,502,97,39,9999,0,0,637,0,0,0,4287,2730,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,36561,15223,439,844,313,67,306,1,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3078,2059,0,0,0,0,100,55,56,55,63,55,47,45,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
55003,3491,502,97,39,9999,0,0,744,0,0,0,4287,3189,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,36703,15223,439,844,313,67,306,1,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3207,2060,0,0,0,0,100,53,56,62,64,53,51,49,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
56004,3491,502,97,39,9999,0,0,1048,0,0,0,4287,4492,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,37103,15482,324,1064,225,67,644,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3151,2066,0,0,0,0,100,38,50,51,58,38,36,37,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
57004,3491,502,97,39,9999,0,0,598,0,0,0,4287,2563,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,36854,15280,324,952,132,67,448,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3125,2061,0,0,0,0,100,54,52,54,60,54,44,45,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
58005,3491,502,97,39,9999,0,0,583,0,0,0,4285,2498,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,36809,15185,319,820,149,67,292,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3118,2069,0,0,0,0,100,39,47,53,58,38,39,37,0,0,39,0,0,0,0,0,0,12668,683,486,0,403,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
59028,3482,503,97,39,9999,0,0,844,0,0,0,4285,3616,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,37009,15182,321,870,194,67,594,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3209,2076,0,0,0,0,100,58,57,58,65,58,45,46,0,0,39,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
60004,3482,503,97,39,9999,0,0,766,0,0,0,4285,3282,0,0,63,0,2,2,1382,456,2000,1,0,4,72,72,37216,15476,335,1128,332,67,619,1,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3265,2065,0,0,0,0,100,44,51,52,57,44,44,44,0,0,39,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
61004,3482,503,97,39,9999,0,0,989,0,0,0,4280,4232,0,0,63,0,2,2,1382,456,2000,1,0,4,73,72,37066,15650,391,1304,180,67,340,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3180,2652,0,0,0,0,100,45,63,65,68,45,45,43,0,0,41,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
62006,3482,503,97,39,9999,0,0,414,0,0,0,4280,1771,0,0,63,1,3,2,1382,456,2000,1,0,4,73,72,37427,15546,1091,1045,1263,67,2159,0,0,2,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,2868,2069,0,0,0,0,100,55,74,75,78,55,43,38,0,0,43,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
63004,3482,503,97,39,9999,0,0,912,0,0,0,4280,3903,0,0,63,1,2,2,1382,456,2000,1,0,4,72,72,37038,15871,405,1429,533,49,561,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3738,3057,0,0,0,0,100,55,74,75,78,55,43,38,0,0,44,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
64004,3482,503,97,39,9999,0,0,830,0,0,0,4280,3552,0,0,63,1,3,3,1382,456,2000,1,0,4,72,72,38038,15738,400,1157,299,65,484,0,0,0,0,4,3,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,1491,2854,241,0,0,0,100,41,63,65,69,39,41,37,0,0,46,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,100
65004,3482,503,97,39,9999,0,0,1142,0,0,0,4280,4887,0,0,63,2,3,3,1382,456,2000,1,0,4,66,72,50071,22079,3921,6328,10590,61,1417,0,14,16,0,4,3,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3041,2340,227,0,0,0,100,55,81,84,89,55,44,40,0,0,45,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,100
66005,3482,503,97,39,9999,0,0,859,0,0,0,4280,3676,0,0,63,2,3,3,1382,456,2000,1,0,4,72,72,41854,21014,1102,6087,1119,69,574,0,9,0,0,4,3,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3041,2334,222,0,0,0,100,70,70,66,74,70,57,57,0,0,43,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,100
67006,3482,503,97,39,9999,0,0,870,0,0,0,4280,3723,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,39123,18663,934,4218,782,66,498,0,0,0,0,4,3,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,2937,2345,223,0,0,0,100,57,74,73,79,57,55,51,0,0,38,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,100
68007,3482,503,97,39,9999,0,0,905,0,0,0,4257,3852,0,0,63,2,2,2,1382,456,2000,1,0,4,72,72,37431,16505,495,2194,546,66,532,0,0,0,0,4,3,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3191,2055,0,0,0,0,100,59,62,59,67,59,55,48,0,0,39,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
69007,3482,503,97,39,9999,0,0,1072,0,0,0,4257,4563,0,0,63,2,3,2,1382,456,2000,1,0,4,73,72,36999,15365,412,993,395,67,550,0,0,1,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3147,2053,0,0,0,0,100,62,62,60,65,62,51,51,0,0,39,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
70006,3482,503,97,39,9999,0,0,709,0,0,0,4257,3018,0,0,63,2,3,2,1382,456,2000,1,0,4,72,72,36461,15324,326,996,176,67,281,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3065,2055,0,0,0,0,100,87,81,81,83,85,80,87,0,0,39,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
71007,3482,503,97,39,9999,0,0,1006,0,0,0,4257,4282,0,0,63,2,2,2,1651,456,2000,1,0,4,72,72,36554,15131,332,851,127,67,392,0,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3189,2056,0,0,0,0,100,62,81,81,82,62,60,55,0,0,39,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
72006,3482,503,97,39,9999,0,0,1057,0,0,0,4257,4499,0,0,63,2,3,2,1651,456,2000,1,0,4,73,72,36330,14934,311,700,186,65,207,1,0,0,0,3,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3279,2610,0,0,0,0,100,61,76,76,78,61,57,56,0,0,40,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
73006,3482,503,97,39,9999,0,0,940,0,0,0,4257,4001,0,0,63,2,2,2,1651,456,2000,1,0,4,73,72,37085,15477,494,1073,558,59,962,1,0,0,0,5,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3463,2611,0,0,0,0,100,72,95,94,96,72,67,69,0,0,43,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
74010,3482,503,97,39,9999,0,0,826,0,0,0,4257,3516,0,0,62,2,2,2,1651,456,2000,1,0,4,72,72,37116,15634,298,1297,433,62,658,0,0,0,0,5,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3343,2595,0,0,0,0,100,42,75,76,77,42,42,39,0,0,44,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
75007,3482,503,97,39,9999,0,0,603,0,0,0,4257,2566,0,0,62,2,3,2,1651,456,2000,1,0,4,73,72,37067,15603,348,1099,165,67,397,0,0,1,0,5,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3227,2563,0,0,0,0,100,54,75,76,79,54,49,50,0,0,44,0,0,0,0,0,0,12668,684,486,0,404,82,137,137,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
